campaign_id,move,date,bank,tracking_mode,trash_type,lat,lon,municipality,department,state,country,river_name
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9036972,-0.6145357999999992,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90386039999998,-0.6145964,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90395470000001,-0.6146805000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90395470000001,-0.6146805000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.904173700000015,-0.614896500000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9042851,-0.6149631999999996,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90441599999999,-0.6150535999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90441599999999,-0.6150535999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90453939999999,-0.6151251000000006,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.904591400000015,-0.615207700000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.904597200000005,-0.6153123999999989,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90476749999999,-0.6156761999999992,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90506750000001,-0.6161573999999996,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.905198000000006,-0.6163847999999988,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90525019999998,-0.616504599999999,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.905337,-0.6166513999999992,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9055324,-0.6168691999999988,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9058055,-0.6170666999999989,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9058055,-0.6170666999999989,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90585559999998,-0.6172059000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90634949999999,-0.6171617000000008,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9067006,-0.6165631000000005,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9067006,-0.6165631000000005,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,HouseholdItems,43.90675139999998,-0.6163530999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90676920000001,-0.6162511999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90700439999999,-0.6149571999999998,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90700439999999,-0.6149571999999998,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907014100000005,-0.6147848000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90736670000001,-0.6143280000000002,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90750260000002,-0.6142849,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90759789999997,-0.6142570999999996,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907697999999996,-0.6142938999999998,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90782780000001,-0.6143435000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90782780000001,-0.6143435000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90796649999999,-0.6145477999999981,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90796649999999,-0.6145477999999981,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90789250000001,-0.6183382000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907484,-0.6209136000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907484,-0.6209136000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907484,-0.6209136000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907484,-0.6209136000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907484,-0.6209136000000003,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90815469999999,-0.6213178999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90815469999999,-0.6213178999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90824060000001,-0.6212792999999996,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Bottles,43.90999589999999,-0.6222655999999996,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9100027,-0.6227007999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.909665800000006,-0.6246252,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.909665800000006,-0.6246252,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9094801,-0.6259124000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90846050000001,-0.6268228999999993,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90846050000001,-0.6268228999999993,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90846050000001,-0.6268228999999993,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90826750000001,-0.626957999999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90815910000001,-0.6271055000000001,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90815910000001,-0.6271055000000001,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907440300000005,-0.6274484000000005,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907440300000005,-0.6274484000000005,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9065042,-0.6275990999999996,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9065042,-0.6275990999999996,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90599480000001,-0.6276821999999996,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90599480000001,-0.6276821999999996,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9056259,-0.6292757999999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.905841399999986,-0.6301143999999991,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90609440000001,-0.6303483999999987,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90609440000001,-0.6303483999999987,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90609440000001,-0.6303483999999987,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90585329999999,-0.6374153999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,FoodPackage,43.9065445,-0.6383057999999996,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,FoodPackage,43.9065445,-0.6383057999999996,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9069076,-0.6383942999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9073257,-0.6387578999999988,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9073257,-0.6387578999999988,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90741019999998,-0.638837699999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907467700000005,-0.638918099999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.907676800000004,-0.6409437000000002,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90733529999999,-0.6415004000000002,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9076799,-0.6422321000000003,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9076799,-0.6422321000000003,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90766909999999,-0.6423778999999991,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9076641,-0.6425263999999986,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9076641,-0.6425263999999986,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9076641,-0.6425263999999986,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90775559999999,-0.6427598999999987,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,HouseholdItems,43.90780769999999,-0.6430774999999996,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90788710000001,-0.6434299000000001,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90788710000001,-0.6434299000000001,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90793970000001,-0.6435824999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90793970000001,-0.6435824999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90793970000001,-0.6435824999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90793970000001,-0.6435824999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90793970000001,-0.6435824999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9075992,-0.644759199999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90754659999998,-0.6452125000000002,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9075371,-0.645440399999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90750370000001,-0.6456535000000002,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90742430000002,-0.6458564000000003,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9073908,-0.6459802999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9073908,-0.6459802999999997,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9068844,-0.6476656999999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90679049999999,-0.6478959999999988,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.906723199999995,-0.6480322999999998,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.906723199999995,-0.6480322999999998,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90665929999998,-0.6482217999999984,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.906480099999996,-0.648415799999999,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90638850000001,-0.6485478000000001,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.906190500000015,-0.6486838999999998,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.905665899999995,-0.6493179999999991,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.90556320000002,-0.6494955000000011,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9053917,-0.6498344999999993,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9053917,-0.6498344999999993,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9053183,-0.6499276000000007,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.905244399999994,-0.6502354999999994,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,HouseholdItems,43.905190700000006,-0.6504438000000003,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.905138399999984,-0.6505863000000001,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.905138399999984,-0.6505863000000001,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
d8859f45-f973-4f19-bc4c-15eebee28d4f,kayak,2022-02-09 13:16:50.279,right,manual,Fragment,43.9050293,-0.6516649999999989,Saint-Martin-d'Oney,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
